Uid,Pid,Time
651,1761,2012-04-15 01:10
436,819,2012-04-15 01:11
279,1232,2012-04-15 01:13
122,162,2012-04-15 01:13
884,2628,2012-04-15 01:14
88,353,2012-04-15 01:16
709,1289,2012-04-15 01:16
724,4667,2012-04-15 01:16
229,1197,2012-04-15 01:16
395,353,2012-04-15 01:17
1038,3466,2012-04-15 01:18
578,1697,2012-04-15 01:19
665,2035,2012-04-15 01:20
951,2607,2012-04-15 01:20
774,20,2012-04-15 01:22
243,2968,2012-04-15 01:23
306,1844,2012-04-15 01:24
406,25,2012-04-15 01:24
1047,2266,2012-04-15 01:26
189,1349,2012-04-15 01:26
470,3544,2012-04-15 01:30
1077,3921,2012-04-15 01:31
736,4705,2012-04-15 04:57
736,2731,2012-04-15 04:57
138,604,2012-04-15 04:59
840,2649,2012-04-15 05:01
322,3227,2012-04-15 05:05
322,236,2012-04-15 05:05
734,1334,2012-04-15 05:10
1063,3325,2012-04-15 05:13
61,4398,2012-04-15 05:14
61,1468,2012-04-15 05:14
712,3226,2012-04-15 05:19
712,4742,2012-04-15 05:19
1063,3325,2012-04-15 05:21
322,313,2012-04-15 05:22
322,10,2012-04-15 05:23
322,1311,2012-04-15 05:37
649,3244,2012-04-15 05:53
881,3922,2012-04-15 05:57
322,3904,2012-04-15 05:57
322,432,2012-04-15 05:57
322,1867,2012-04-15 05:57
213,4764,2012-04-15 06:12
1059,1776,2012-04-15 06:14
954,731,2012-04-15 06:22
1059,3649,2012-04-15 06:22
363,742,2012-04-15 06:26
240,4005,2012-04-15 06:26
954,1642,2012-04-15 06:36
961,1041,2012-04-15 06:37
1059,2529,2012-04-15 06:40
416,1097,2012-04-15 06:54
240,2235,2012-04-15 06:54
314,3876,2012-04-15 07:01
734,547,2012-04-15 07:13
954,5043,2012-04-15 07:15
954,3655,2012-04-15 07:16
63,2021,2012-04-15 07:17
204,4056,2012-04-15 07:17
359,833,2012-04-15 07:29
769,833,2012-04-15 07:31
704,3740,2012-04-15 07:37
797,4483,2012-04-15 07:42
851,2351,2012-04-15 07:43
40,2422,2012-04-15 07:47
637,5050,2012-04-15 07:48
94,3604,2012-04-15 07:52
1037,4826,2012-04-15 07:55
280,1048,2012-04-15 07:57
996,5076,2012-04-15 07:59
996,3699,2012-04-15 07:59
118,3527,2012-04-15 08:00
118,3018,2012-04-15 08:00
118,2238,2012-04-15 08:00
996,3707,2012-04-15 08:00
926,4519,2012-04-15 08:05
804,1174,2012-04-15 08:05
524,833,2012-04-15 08:07
926,4022,2012-04-15 08:07
121,491,2012-04-15 08:07
978,12,2012-04-15 08:08
242,4697,2012-04-15 08:17
242,1669,2012-04-15 08:17
286,1184,2012-04-15 08:23
286,2679,2012-04-15 08:23
336,653,2012-04-15 08:23
286,2482,2012-04-15 08:24
64,2768,2012-04-15 08:25
286,587,2012-04-15 08:25
274,4103,2012-04-15 08:28
949,4761,2012-04-15 08:32
562,552,2012-04-15 08:35
996,913,2012-04-15 08:38
956,299,2012-04-15 08:39
670,366,2012-04-15 08:40
971,4471,2012-04-15 08:46
138,3850,2012-04-15 08:49
94,1155,2012-04-15 08:49
345,2498,2012-04-15 08:51
734,3281,2012-04-15 08:51
813,3793,2012-04-15 08:52
935,606,2012-04-15 08:53
776,2489,2012-04-15 08:53
971,4794,2012-04-15 08:55
336,1218,2012-04-15 08:58
107,964,2012-04-15 08:58
204,3369,2012-04-15 08:58
371,1010,2012-04-15 08:59
855,3396,2012-04-15 09:00
195,2969,2012-04-15 09:00
786,4555,2012-04-15 09:00
855,5079,2012-04-15 09:00
969,914,2012-04-15 09:01
969,1452,2012-04-15 09:02
1074,3368,2012-04-15 09:04
61,3991,2012-04-15 09:08
61,4143,2012-04-15 09:08
1074,1989,2012-04-15 09:10
225,1446,2012-04-15 09:12
194,3864,2012-04-15 09:12
279,1709,2012-04-15 09:13
815,4804,2012-04-15 09:17
293,4996,2012-04-15 09:17
992,1741,2012-04-15 09:17
102,573,2012-04-15 09:22
525,1696,2012-04-15 09:24
798,188,2012-04-15 09:25
448,4055,2012-04-15 09:25
195,3224,2012-04-15 09:26
184,2615,2012-04-15 09:27
734,4231,2012-04-15 09:27
815,4530,2012-04-15 09:28
405,2301,2012-04-15 09:28
971,2680,2012-04-15 09:29
244,4157,2012-04-15 09:30
563,2450,2012-04-15 09:30
336,585,2012-04-15 09:31
995,3674,2012-04-15 09:32
995,5078,2012-04-15 09:32
995,2115,2012-04-15 09:33
714,3657,2012-04-15 09:33
273,1240,2012-04-15 09:36
894,3562,2012-04-15 09:37
240,4979,2012-04-15 09:38
594,745,2012-04-15 09:38
779,3684,2012-04-15 09:41
451,3812,2012-04-15 09:42
606,2641,2012-04-15 09:43
813,4344,2012-04-15 09:44
562,4000,2012-04-15 09:46
40,1589,2012-04-15 09:47
562,5071,2012-04-15 09:48
529,4628,2012-04-15 09:49
769,4236,2012-04-15 09:50
813,3541,2012-04-15 09:50
473,593,2012-04-15 09:52
761,3056,2012-04-15 09:53
786,1334,2012-04-15 09:55
337,1157,2012-04-15 09:56
275,232,2012-04-15 09:57
594,220,2012-04-15 10:00
239,590,2012-04-15 10:01
529,3594,2012-04-15 10:04
791,619,2012-04-15 10:05
670,3930,2012-04-15 10:06
151,2275,2012-04-15 10:07
365,3541,2012-04-15 10:08
610,723,2012-04-15 10:11
113,4508,2012-04-15 10:12
336,682,2012-04-15 10:12
852,4207,2012-04-15 10:12
746,4076,2012-04-15 10:12
506,5070,2012-04-15 10:13
670,740,2012-04-15 10:14
724,697,2012-04-15 10:14
624,2568,2012-04-15 10:15
989,547,2012-04-15 10:17
146,4809,2012-04-15 10:19
518,3259,2012-04-15 10:20
1041,5051,2012-04-15 10:20
986,1574,2012-04-15 10:21
804,4299,2012-04-15 10:22
625,3702,2012-04-15 10:22
529,4061,2012-04-15 10:23
151,1197,2012-04-15 10:23
457,2228,2012-04-15 10:24
804,1174,2012-04-15 10:24
536,1657,2012-04-15 10:24
1058,2266,2012-04-15 10:25
469,3279,2012-04-15 10:25
1058,319,2012-04-15 10:25
69,2521,2012-04-15 10:27
813,2181,2012-04-15 10:30
96,1317,2012-04-15 10:31
184,839,2012-04-15 10:31
192,78,2012-04-15 10:33
1015,2972,2012-04-15 10:33
365,3542,2012-04-15 10:33
759,3011,2012-04-15 10:37
813,2011,2012-04-15 10:37
607,102,2012-04-15 10:37
808,845,2012-04-15 10:38
576,2282,2012-04-15 10:40
271,1365,2012-04-15 10:42
909,289,2012-04-15 10:43
385,1645,2012-04-15 10:45
119,1797,2012-04-15 10:45
119,4744,2012-04-15 10:45
239,5115,2012-04-15 10:46
151,3461,2012-04-15 10:47
842,4753,2012-04-15 10:48
764,524,2012-04-15 10:48
336,826,2012-04-15 10:49
956,2641,2012-04-15 10:50
670,366,2012-04-15 10:50
205,2090,2012-04-15 10:51
193,1038,2012-04-15 10:54
270,2271,2012-04-15 10:59
211,2313,2012-04-15 11:01
467,1388,2012-04-15 11:06
435,640,2012-04-15 11:09
682,3855,2012-04-15 11:10
247,3799,2012-04-15 11:11
351,1521,2012-04-15 11:12
213,123,2012-04-15 11:13
1057,470,2012-04-15 11:13
767,3483,2012-04-15 11:13
724,4667,2012-04-15 11:14
1072,1154,2012-04-15 11:15
682,205,2012-04-15 11:16
578,3385,2012-04-15 11:16
135,1933,2012-04-15 11:17
105,3532,2012-04-15 11:17
895,4755,2012-04-15 11:18
909,1889,2012-04-15 11:22
769,2095,2012-04-15 11:24
813,2409,2012-04-15 11:24
869,2533,2012-04-15 11:26
982,2201,2012-04-15 11:26
728,4255,2012-04-15 11:27
563,4393,2012-04-15 11:30
728,2673,2012-04-15 11:30
725,2280,2012-04-15 11:30
467,619,2012-04-15 11:31
680,4549,2012-04-15 11:34
610,4508,2012-04-15 11:36
984,1096,2012-04-15 11:37
471,833,2012-04-15 11:37
728,4053,2012-04-15 11:38
806,255,2012-04-15 11:38
704,556,2012-04-15 11:38
895,4336,2012-04-15 11:40
383,350,2012-04-15 11:40
876,4000,2012-04-15 11:40
728,4804,2012-04-15 11:40
115,878,2012-04-15 11:41
922,5055,2012-04-15 11:42
273,5083,2012-04-15 11:42
145,856,2012-04-15 11:44
883,1900,2012-04-15 11:44
930,4683,2012-04-15 11:49
728,4804,2012-04-15 11:49
464,1435,2012-04-15 11:49
383,3105,2012-04-15 11:52
1014,4838,2012-04-15 11:53
236,2574,2012-04-15 11:53
157,3654,2012-04-15 11:55
872,3354,2012-04-15 11:56
995,2280,2012-04-15 11:57
1050,4946,2012-04-15 11:58
728,4804,2012-04-15 11:58
618,2781,2012-04-15 11:59
857,4772,2012-04-15 11:59
19,76,2012-04-15 11:59
848,318,2012-04-15 12:00
953,692,2012-04-15 12:00
829,4388,2012-04-15 12:02
728,3297,2012-04-15 12:03
1027,1028,2012-04-15 12:05
157,4305,2012-04-15 12:06
625,3702,2012-04-15 12:06
803,3747,2012-04-15 12:07
40,1589,2012-04-15 12:08
351,1414,2012-04-15 12:09
495,3888,2012-04-15 12:10
286,27,2012-04-15 12:11
286,4369,2012-04-15 12:11
286,4953,2012-04-15 12:11
286,3193,2012-04-15 12:11
431,3297,2012-04-15 12:12
728,2602,2012-04-15 12:13
428,4125,2012-04-15 12:14
764,4723,2012-04-15 12:14
687,3082,2012-04-15 12:14
550,1197,2012-04-15 12:14
270,511,2012-04-15 12:15
469,559,2012-04-15 12:15
185,284,2012-04-15 12:17
119,3534,2012-04-15 12:18
130,3604,2012-04-15 12:20
216,257,2012-04-15 12:22
686,2110,2012-04-15 12:23
876,1595,2012-04-15 12:24
151,683,2012-04-15 12:24
816,319,2012-04-15 12:25
994,3588,2012-04-15 12:27
1005,4663,2012-04-15 12:27
994,356,2012-04-15 12:28
996,5076,2012-04-15 12:28
213,5077,2012-04-15 12:28
654,3392,2012-04-15 12:29
973,3247,2012-04-15 12:29
185,3519,2012-04-15 12:32
35,1802,2012-04-15 12:32
1074,3130,2012-04-15 12:32
675,1388,2012-04-15 12:33
996,3699,2012-04-15 12:33
759,839,2012-04-15 12:34
774,809,2012-04-15 12:34
455,3522,2012-04-15 12:34
526,993,2012-04-15 12:35
504,1899,2012-04-15 12:35
390,1476,2012-04-15 12:35
550,3116,2012-04-15 12:36
568,1732,2012-04-15 12:36
632,1475,2012-04-15 12:37
826,1775,2012-04-15 12:38
789,576,2012-04-15 12:38
412,3333,2012-04-15 12:39
351,2657,2012-04-15 12:39
764,505,2012-04-15 12:41
297,4754,2012-04-15 12:41
650,5107,2012-04-15 12:41
371,3402,2012-04-15 12:42
671,4641,2012-04-15 12:44
480,3698,2012-04-15 12:45
680,263,2012-04-15 12:46
806,1664,2012-04-15 12:47
111,385,2012-04-15 12:48
61,277,2012-04-15 12:48
773,338,2012-04-15 12:50
526,1446,2012-04-15 12:50
62,2978,2012-04-15 12:50
906,2177,2012-04-15 12:51
615,3472,2012-04-15 12:52
643,784,2012-04-15 12:53
671,2822,2012-04-15 12:55
472,4532,2012-04-15 12:55
614,1957,2012-04-15 12:56
315,1306,2012-04-15 13:00
351,3334,2012-04-15 13:00
239,3562,2012-04-15 13:01
848,603,2012-04-15 13:02
687,356,2012-04-15 13:02
687,356,2012-04-15 13:03
185,2760,2012-04-15 13:04
741,3952,2012-04-15 13:04
431,1711,2012-04-15 13:05
916,4105,2012-04-15 13:05
1077,3921,2012-04-15 13:06
687,3245,2012-04-15 13:06
1058,2445,2012-04-15 13:06
131,236,2012-04-15 13:07
239,2087,2012-04-15 13:07
329,1957,2012-04-15 13:08
687,3562,2012-04-15 13:08
413,4599,2012-04-15 13:09
266,2609,2012-04-15 13:10
171,3136,2012-04-15 13:10
746,2000,2012-04-15 13:11
260,3422,2012-04-15 13:12
969,1883,2012-04-15 13:12
379,2237,2012-04-15 13:16
724,1265,2012-04-15 13:17
472,3447,2012-04-15 13:18
30,1775,2012-04-15 13:19
302,3900,2012-04-15 13:20
634,2239,2012-04-15 13:21
315,2840,2012-04-15 13:21
455,4447,2012-04-15 13:22
311,4447,2012-04-15 13:24
992,1741,2012-04-15 13:27
942,1009,2012-04-15 13:28
471,3060,2012-04-15 13:31
216,1462,2012-04-15 13:31
1044,254,2012-04-15 13:31
995,5002,2012-04-15 13:34
659,3115,2012-04-15 13:34
735,3822,2012-04-15 13:35
293,3116,2012-04-15 13:35
615,363,2012-04-15 13:36
351,3051,2012-04-15 13:36
359,2691,2012-04-15 13:37
40,2422,2012-04-15 13:39
983,2996,2012-04-15 13:39
80,4199,2012-04-15 13:41
195,4195,2012-04-15 13:41
634,4329,2012-04-15 13:41
1030,603,2012-04-15 13:42
530,1662,2012-04-15 13:42
336,2987,2012-04-15 13:45
78,2339,2012-04-15 13:45
378,1446,2012-04-15 13:46
919,363,2012-04-15 13:48
78,800,2012-04-15 13:48
1045,4463,2012-04-15 13:52
641,2447,2012-04-15 13:52
30,3116,2012-04-15 13:53
625,758,2012-04-15 13:53
347,4303,2012-04-15 13:53
347,646,2012-04-15 13:54
773,858,2012-04-15 13:54
202,4395,2012-04-15 13:55
506,1749,2012-04-15 13:55
371,5036,2012-04-15 13:55
886,568,2012-04-15 13:55
1014,4754,2012-04-15 14:00
1027,712,2012-04-15 14:00
915,4939,2012-04-15 14:01
626,3963,2012-04-15 14:01
490,4754,2012-04-15 14:02
368,4213,2012-04-15 14:02
650,3519,2012-04-15 14:03
599,3381,2012-04-15 14:03
813,2625,2012-04-15 14:03
464,1512,2012-04-15 14:04
723,2872,2012-04-15 14:04
615,4754,2012-04-15 14:05
464,4754,2012-04-15 14:05
615,1512,2012-04-15 14:06
1013,2526,2012-04-15 14:07
644,144,2012-04-15 14:07
1019,247,2012-04-15 14:07
30,1097,2012-04-15 14:07
122,4120,2012-04-15 14:08
651,1671,2012-04-15 14:09
767,1543,2012-04-15 14:10
632,2608,2012-04-15 14:11
352,5005,2012-04-15 14:13
1027,712,2012-04-15 14:16
336,4127,2012-04-15 14:18
670,3930,2012-04-15 14:18
670,366,2012-04-15 14:19
1050,3939,2012-04-15 14:20
292,4233,2012-04-15 14:20
219,3812,2012-04-15 14:21
916,4812,2012-04-15 14:23
89,3333,2012-04-15 14:23
794,995,2012-04-15 14:24
1077,3718,2012-04-15 14:25
210,1321,2012-04-15 14:25
927,2621,2012-04-15 14:28
317,4077,2012-04-15 14:28
826,3107,2012-04-15 14:28
563,85,2012-04-15 14:30
277,1242,2012-04-15 14:30
119,1042,2012-04-15 14:31
957,3749,2012-04-15 14:33
970,555,2012-04-15 14:34
970,2985,2012-04-15 14:34
970,652,2012-04-15 14:34
1060,3192,2012-04-15 14:36
550,619,2012-04-15 14:36
740,2155,2012-04-15 14:38
631,2859,2012-04-15 14:39
143,5041,2012-04-15 14:39
706,479,2012-04-15 14:39
851,5135,2012-04-15 14:41
851,1621,2012-04-15 14:41
995,2071,2012-04-15 14:43
995,4581,2012-04-15 14:43
789,1299,2012-04-15 14:43
106,1782,2012-04-15 14:44
993,2610,2012-04-15 14:44
1019,3180,2012-04-15 14:46
109,429,2012-04-15 14:47
326,242,2012-04-15 14:47
1019,1640,2012-04-15 14:47
735,17,2012-04-15 14:48
993,700,2012-04-15 14:49
650,526,2012-04-15 14:50
336,3468,2012-04-15 14:50
993,4853,2012-04-15 14:50
1015,5012,2012-04-15 14:50
119,485,2012-04-15 14:52
1015,304,2012-04-15 14:52
639,1482,2012-04-15 14:53
632,298,2012-04-15 14:55
504,3718,2012-04-15 14:55
796,640,2012-04-15 14:55
505,4812,2012-04-15 14:55
416,1097,2012-04-15 14:56
1077,5037,2012-04-15 14:57
1077,3079,2012-04-15 14:57
1077,3562,2012-04-15 14:57
764,1707,2012-04-15 14:58
536,3067,2012-04-15 14:59
736,740,2012-04-15 15:00
347,1718,2012-04-15 15:01
632,5133,2012-04-15 15:04
956,4389,2012-04-15 15:05
347,5071,2012-04-15 15:06
49,5112,2012-04-15 15:07
631,2777,2012-04-15 15:09
414,4393,2012-04-15 15:10
1027,1028,2012-04-15 15:10
122,1999,2012-04-15 15:12
1038,3628,2012-04-15 15:12
418,3579,2012-04-15 15:15
240,259,2012-04-15 15:17
963,4812,2012-04-15 15:17
984,4770,2012-04-15 15:18
488,1861,2012-04-15 15:20
466,1747,2012-04-15 15:20
693,430,2012-04-15 15:21
1030,2426,2012-04-15 15:21
794,3916,2012-04-15 15:21
417,2243,2012-04-15 15:22
932,4772,2012-04-15 15:23
50,1097,2012-04-15 15:23
428,2559,2012-04-15 15:26
309,2283,2012-04-15 15:26
995,496,2012-04-15 15:26
995,649,2012-04-15 15:26
1033,1254,2012-04-15 15:27
43,1912,2012-04-15 15:28
63,191,2012-04-15 15:28
167,3820,2012-04-15 15:31
471,29,2012-04-15 15:34
746,3514,2012-04-15 15:34
933,2501,2012-04-15 15:36
520,4315,2012-04-15 15:36
520,4458,2012-04-15 15:37
490,5036,2012-04-15 15:37
371,640,2012-04-15 15:42
949,631,2012-04-15 15:42
949,631,2012-04-15 15:42
270,5011,2012-04-15 15:43
654,1043,2012-04-15 15:43
813,4664,2012-04-15 15:44
618,667,2012-04-15 15:45
80,2966,2012-04-15 15:47
685,1142,2012-04-15 15:48
98,4849,2012-04-15 15:49
1016,4336,2012-04-15 15:49
170,3375,2012-04-15 15:52
998,4139,2012-04-15 15:52
960,1273,2012-04-15 15:52
352,4835,2012-04-15 15:52
270,3291,2012-04-15 15:52
520,184,2012-04-15 15:53
157,371,2012-04-15 15:54
530,274,2012-04-15 15:54
654,2463,2012-04-15 15:55
703,4167,2012-04-15 15:56
86,3329,2012-04-15 15:57
654,3116,2012-04-15 15:59
111,2082,2012-04-15 15:59
541,2409,2012-04-15 15:59
825,496,2012-04-15 16:00
467,2487,2012-04-15 16:00
1064,471,2012-04-15 16:00
400,3328,2012-04-15 16:01
256,201,2012-04-15 16:06
932,3515,2012-04-15 16:07
119,983,2012-04-15 16:08
853,4958,2012-04-15 16:10
162,428,2012-04-15 16:10
162,3937,2012-04-15 16:10
336,4494,2012-04-15 16:11
63,2021,2012-04-15 16:12
306,4072,2012-04-15 16:12
882,1191,2012-04-15 16:13
985,128,2012-04-15 16:14
654,1820,2012-04-15 16:15
568,1732,2012-04-15 16:16
520,3554,2012-04-15 16:16
804,405,2012-04-15 16:16
804,463,2012-04-15 16:17
809,332,2012-04-15 16:18
635,1996,2012-04-15 16:18
569,3128,2012-04-15 16:18
804,1174,2012-04-15 16:18
254,4793,2012-04-15 16:18
313,1360,2012-04-15 16:20
63,5025,2012-04-15 16:20
687,4754,2012-04-15 16:21
520,2389,2012-04-15 16:21
632,216,2012-04-15 16:21
687,4754,2012-04-15 16:23
293,4996,2012-04-15 16:23
520,5067,2012-04-15 16:23
496,2002,2012-04-15 16:24
520,4099,2012-04-15 16:26
569,3367,2012-04-15 16:26
898,3584,2012-04-15 16:28
176,4588,2012-04-15 16:30
459,2207,2012-04-15 16:30
561,4532,2012-04-15 16:30
334,3103,2012-04-15 16:34
813,3942,2012-04-15 16:35
919,2479,2012-04-15 16:36
665,66,2012-04-15 16:36
240,4638,2012-04-15 16:37
702,1165,2012-04-15 16:37
321,302,2012-04-15 16:41
594,4180,2012-04-15 16:41
428,2160,2012-04-15 16:41
874,1076,2012-04-15 16:41
86,1556,2012-04-15 16:43
985,4093,2012-04-15 16:44
335,508,2012-04-15 16:45
861,1081,2012-04-15 16:46
732,4795,2012-04-15 16:49
484,1133,2012-04-15 16:49
732,3085,2012-04-15 16:49
598,521,2012-04-15 16:51
735,222,2012-04-15 16:53
157,3116,2012-04-15 16:54
703,456,2012-04-15 16:55
157,4614,2012-04-15 16:55
184,839,2012-04-15 16:56
336,2962,2012-04-15 16:56
559,739,2012-04-15 16:56
639,2325,2012-04-15 16:57
764,4261,2012-04-15 16:59
625,2717,2012-04-15 16:59
447,3165,2012-04-15 16:59
927,5035,2012-04-15 17:03
954,4382,2012-04-15 17:04
270,3525,2012-04-15 17:04
281,3812,2012-04-15 17:04
478,4796,2012-04-15 17:05
252,4848,2012-04-15 17:07
1037,4198,2012-04-15 17:08
833,1133,2012-04-15 17:09
131,1637,2012-04-15 17:09
561,4197,2012-04-15 17:11
810,1185,2012-04-15 17:12
266,3537,2012-04-15 17:16
329,1836,2012-04-15 17:16
276,865,2012-04-15 17:17
53,159,2012-04-15 17:19
504,236,2012-04-15 17:19
459,611,2012-04-15 17:20
954,2241,2012-04-15 17:20
631,1512,2012-04-15 17:21
809,2270,2012-04-15 17:24
909,1075,2012-04-15 17:25
909,891,2012-04-15 17:26
954,731,2012-04-15 17:27
405,2301,2012-04-15 17:27
1063,4121,2012-04-15 17:28
913,3448,2012-04-15 17:29
447,139,2012-04-15 17:29
842,4394,2012-04-15 17:32
615,363,2012-04-15 17:34
1077,86,2012-04-15 17:35
491,3820,2012-04-15 17:36
1009,1049,2012-04-15 17:37
472,4182,2012-04-15 17:37
455,4108,2012-04-15 17:38
957,3658,2012-04-15 17:39
463,4831,2012-04-15 17:39
813,3403,2012-04-15 17:40
185,2859,2012-04-15 17:42
122,3634,2012-04-15 17:43
336,2063,2012-04-15 17:44
139,226,2012-04-15 17:44
387,642,2012-04-15 17:46
767,4367,2012-04-15 17:48
1078,4101,2012-04-15 17:48
670,366,2012-04-15 17:48
317,3617,2012-04-15 17:48
670,3930,2012-04-15 17:49
972,493,2012-04-15 17:49
93,1106,2012-04-15 17:50
758,4754,2012-04-15 17:51
328,362,2012-04-15 17:52
972,1429,2012-04-15 17:52
205,2217,2012-04-15 17:53
711,123,2012-04-15 17:55
720,2754,2012-04-15 17:56
336,1692,2012-04-15 17:56
457,4359,2012-04-15 17:56
62,3886,2012-04-15 17:56
371,1217,2012-04-15 17:57
89,3516,2012-04-15 17:57
813,4662,2012-04-15 17:58
1044,254,2012-04-15 18:00
1044,1905,2012-04-15 18:00
680,2293,2012-04-15 18:01
321,989,2012-04-15 18:03
179,3367,2012-04-15 18:04
702,3518,2012-04-15 18:05
789,4489,2012-04-15 18:06
240,4854,2012-04-15 18:06
140,4976,2012-04-15 18:07
641,4685,2012-04-15 18:08
561,580,2012-04-15 18:08
586,4822,2012-04-15 18:08
781,1912,2012-04-15 18:08
94,3516,2012-04-15 18:09
913,694,2012-04-15 18:10
94,1775,2012-04-15 18:10
22,3771,2012-04-15 18:12
405,3900,2012-04-15 18:12
735,308,2012-04-15 18:13
101,1580,2012-04-15 18:13
919,3531,2012-04-15 18:14
154,1050,2012-04-15 18:15
112,2079,2012-04-15 18:16
170,1007,2012-04-15 18:17
405,206,2012-04-15 18:18
1074,4611,2012-04-15 18:20
67,4477,2012-04-15 18:20
811,3488,2012-04-15 18:21
818,762,2012-04-15 18:21
729,4734,2012-04-15 18:21
180,3343,2012-04-15 18:22
405,4851,2012-04-15 18:23
929,2329,2012-04-15 18:23
139,63,2012-04-15 18:24
637,5050,2012-04-15 18:24
652,4672,2012-04-15 18:25
652,3900,2012-04-15 18:25
652,4672,2012-04-15 18:26
793,3116,2012-04-15 18:26
849,4161,2012-04-15 18:26
615,2147,2012-04-15 18:27
652,3832,2012-04-15 18:29
1013,531,2012-04-15 18:31
401,2303,2012-04-16 04:05
1045,2467,2012-04-16 04:10
270,2271,2012-04-16 04:17
993,2964,2012-04-16 04:19
993,604,2012-04-16 04:20
993,604,2012-04-16 04:21
993,2208,2012-04-16 04:21
391,4654,2012-04-16 04:27
455,1660,2012-04-16 04:47
348,1275,2012-04-16 04:52
788,3577,2012-04-16 04:55
788,3204,2012-04-16 05:06
410,426,2012-04-16 05:12
391,3669,2012-04-16 05:18
457,4393,2012-04-16 05:20
134,4204,2012-04-16 05:20
171,471,2012-04-16 05:35
294,1197,2012-04-16 05:38
743,2505,2012-04-16 05:43
743,197,2012-04-16 05:44
134,3519,2012-04-16 05:46
944,3778,2012-04-16 05:47
1053,3351,2012-04-16 05:52
1059,1776,2012-04-16 05:55
104,1568,2012-04-16 05:57
654,3392,2012-04-16 05:57
655,2937,2012-04-16 05:58
205,2217,2012-04-16 06:07
273,3270,2012-04-16 06:07
969,1452,2012-04-16 06:09
969,914,2012-04-16 06:09
294,1819,2012-04-16 06:12
760,510,2012-04-16 06:13
760,2503,2012-04-16 06:14
247,3812,2012-04-16 06:14
473,314,2012-04-16 06:15
760,1607,2012-04-16 06:15
743,1553,2012-04-16 06:15
766,2776,2012-04-16 06:19
167,2889,2012-04-16 06:24
240,4005,2012-04-16 06:27
703,4059,2012-04-16 06:29
804,1174,2012-04-16 06:30
804,4299,2012-04-16 06:30
804,463,2012-04-16 06:31
216,2581,2012-04-16 06:31
1053,3689,2012-04-16 06:32
433,2933,2012-04-16 06:33
216,3879,2012-04-16 06:34
1059,1432,2012-04-16 06:35
232,1690,2012-04-16 06:36
347,3456,2012-04-16 06:42
724,4667,2012-04-16 06:43
984,4770,2012-04-16 06:46
314,3876,2012-04-16 06:46
334,2826,2012-04-16 06:47
334,4194,2012-04-16 06:48
334,3988,2012-04-16 06:48
371,3179,2012-04-16 06:49
798,188,2012-04-16 06:49
904,1943,2012-04-16 06:49
320,2864,2012-04-16 06:50
714,3657,2012-04-16 06:51
882,1191,2012-04-16 06:52
1017,890,2012-04-16 06:53
714,4738,2012-04-16 06:53
140,143,2012-04-16 06:54
405,2301,2012-04-16 06:56
29,2230,2012-04-16 06:57
591,703,2012-04-16 06:58
1074,2493,2012-04-16 06:59
28,2590,2012-04-16 06:59
28,3237,2012-04-16 06:59
140,4976,2012-04-16 06:59
681,3812,2012-04-16 06:59
924,1489,2012-04-16 07:00
29,1937,2012-04-16 07:00
239,590,2012-04-16 07:00
29,3254,2012-04-16 07:01
239,2297,2012-04-16 07:01
606,299,2012-04-16 07:02
121,491,2012-04-16 07:02
719,936,2012-04-16 07:03
994,3588,2012-04-16 07:04
781,2710,2012-04-16 07:04
996,5076,2012-04-16 07:05
996,3699,2012-04-16 07:05
212,1460,2012-04-16 07:08
506,4244,2012-04-16 07:09
193,1120,2012-04-16 07:09
506,2203,2012-04-16 07:09
591,4225,2012-04-16 07:09
431,2534,2012-04-16 07:09
1053,3753,2012-04-16 07:13
436,2549,2012-04-16 07:15
293,4996,2012-04-16 07:15
134,4363,2012-04-16 07:16
670,366,2012-04-16 07:21
336,1218,2012-04-16 07:21
670,3930,2012-04-16 07:22
240,2235,2012-04-16 07:26
591,454,2012-04-16 07:26
496,1410,2012-04-16 07:27
271,350,2012-04-16 07:28
551,3046,2012-04-16 07:31
551,890,2012-04-16 07:31
334,4278,2012-04-16 07:32
334,4866,2012-04-16 07:32
334,3643,2012-04-16 07:32
334,448,2012-04-16 07:33
303,890,2012-04-16 07:33
29,908,2012-04-16 07:34
496,4952,2012-04-16 07:34
365,4286,2012-04-16 07:35
371,954,2012-04-16 07:35
780,339,2012-04-16 07:35
253,113,2012-04-16 07:35
766,2106,2012-04-16 07:36
467,1633,2012-04-16 07:36
324,3708,2012-04-16 07:36
1026,1595,2012-04-16 07:36
147,1529,2012-04-16 07:37
204,4056,2012-04-16 07:37
324,2347,2012-04-16 07:37
68,4490,2012-04-16 07:38
719,5029,2012-04-16 07:39
760,3816,2012-04-16 07:42
371,1649,2012-04-16 07:42
29,655,2012-04-16 07:42
760,183,2012-04-16 07:42
40,3265,2012-04-16 07:43
760,2125,2012-04-16 07:43
115,1245,2012-04-16 07:44
